mesh,mesh_variant,point_id,distance_bin,bin_min,bin_max,x,y,z,nearest_distance_proxy_norm,local_edge_mean_norm,local_area_norm,local_aspect_ratio,local_quality,local_normal_variation,point_index,boundary,seed,exact,epsilon,epsilon_half,value_epsilon,value_epsilon_half,bias_indicator,normalized_bias,abs_error_epsilon,abs_error_epsilon_half,std_error_epsilon,std_error_epsilon_half,sample_variance_epsilon,sample_variance_epsilon_half,mean_steps_epsilon,mean_steps_epsilon_half,samples_epsilon,samples_epsilon_half,diverged_epsilon,diverged_epsilon_half,is_valid,dataset,walks
spot,original,4,2,0.15,0.3,-0.544516921,-0.928870201,0.317518353,0.15697751767732038,0.022118976567361923,0.00019117209489691973,1.5753594969955365,0.8737795535892823,0.041639756650506676,28,neumann,61577,-1.15586877,0.0001,4.99999987e-05,-1.21023536,-1.21257496,0.00233960152,0.0318117701,0.0543665886,0.0567061901,0.0360431485,0.0375010148,0.332571805,0.360019505,93.7226562,120.679688,256,256,0,0,1,part1_bias,256
spot,original,5,2,0.15,0.3,0.721896112,-0.850659311,0.880052567,0.17985337022960504,0.024516502280636183,0.00024083522698915502,1.4165741691871776,0.9054480721806801,0.032055548958522175,29,neumann,61577,0.751289368,0.0001,4.99999987e-05,0.744650245,0.731351912,0.0132983327,0.208502591,0.00663912296,0.0199374557,0.030326793,0.0334523916,0.235446885,0.28648001,45.5664062,40.5703125,256,256,0,0,1,part1_bias,256
spot,original,6,2,0.15,0.3,0.533486307,0.345811605,1.09812272,0.190345256513027,0.011544676252835858,3.949640880461461e-05,1.7536170790353407,0.638863898416887,0.001860217401179624,30,neumann,61577,1.97742057,0.0001,4.99999987e-05,1.97838426,1.98120666,0.00282239914,1.10272074,0.000963687897,0.00378608704,0.000768636644,0.00178985007,0.000151245404,0.000820112182,13.59375,15.7421875,256,256,0,0,1,part1_bias,256
spot,original,7,2,0.15,0.3,0.830785871,0.0129929949,-0.975809216,0.2723256453297042,0.020335218043078578,0.000170223696099604,1.3101614392406375,0.9369941467651626,0.03778034132824718,31,neumann,61577,-0.132030368,0.0001,4.99999987e-05,-0.126728505,-0.162928149,0.0361996442,0.587843299,0.00530186296,0.0308977813,0.0323531888,0.0292262454,0.267962545,0.218668401,41.8789062,48.6835938,256,256,0,1,1,part1_bias,256
spot,original,8,2,0.15,0.3,0.813043475,-0.690540493,0.92247957,0.196160204216608,0.02778834183285039,0.00030645107708523095,1.4849232917743378,0.8933770231390153,0.026128182121243276,32,neumann,61577,1.04498255,0.0001,4.99999987e-05,1.09261131,1.08720219,0.00540912151,0.0898646638,0.0476287603,0.0422196388,0.0289955791,0.0311952867,0.215230346,0.249125361,39.4804688,53.2695312,256,256,0,0,1,part1_bias,256
spot,original,9,2,0.15,0.3,-1.06913912,0.240271136,-0.146089584,0.29130725582496486,0.017290326343026564,0.00010708666068350842,1.5641304880824378,0.7922313886988099,0.11357438637421029,33,neumann,61577,-0.974957585,0.0001,4.99999987e-05,-0.996101797,-0.989735425,0.00636637211,0.181279391,0.0211442113,0.0147778392,0.0162245892,0.0188935306,0.0673887506,0.0913831741,27.640625,36.234375,256,256,0,0,1,part1_bias,256
spot,original,10,2,0.15,0.3,-0.546839952,-0.836943567,-0.792940497,0.297667530097093,0.026473957145227784,0.00028231001147418377,1.4533272355810116,0.9096087098656968,0.051553673312503566,34,neumann,61577,-2.17672396,0.0001,4.99999987e-05,-2.21185756,-2.19678259,0.0150749683,0.204842284,0.0351336002,0.0200586319,0.0361928567,0.0373991914,0.335340261,0.358067095,47.6523438,46.40625,256,256,0,0,1,part1_bias,256
spot,original,11,2,0.15,0.3,0.919254601,0.338374823,0.920297027,0.27804863186236883,0.019917123853413814,0.0001516121726911921,1.5012825076324359,0.8550205560325865,0.004217186551058516,35,neumann,61577,2.17792654,0.0001,4.99999987e-05,2.21546984,2.15110469,0.0643651485,1.14898574,0.0375432968,0.0268218517,0.0227012336,0.0333168693,0.131928578,0.284163564,44.890625,45.109375,256,256,0,0,1,part1_bias,256
spot,original,12,2,0.15,0.3,-0.950967193,0.578466833,-0.569361806,0.23577349537932263,0.016964915103562784,0.00012349682871500166,1.142237219380119,0.9880152634672127,0.06393753517748313,36,neumann,61577,-0.941862166,0.0001,4.99999987e-05,-0.992719173,-0.956715941,0.036003232,0.488476455,0.0508570075,0.0148537755,0.0352514945,0.0384526551,0.318122983,0.37852335,49.1328125,56.2304688,256,256,0,0,1,part1_bias,256
spot,original,13,2,0.15,0.3,-0.856356621,0.857685804,0.410542637,0.27877283356923743,0.01401350031696065,7.304077398963534e-05,1.591805962019898,0.8266707467927771,0.164120022155401,37,neumann,61577,0.411871821,0.0001,4.99999987e-05,0.481642842,0.39196381,0.0896790326,1.10206378,0.0697710216,0.019908011,0.0378007591,0.0435719602,0.365797698,0.486019999,38.8242188,57.1289062,256,256,0,0,1,part1_bias,256
spot,original,14,2,0.15,0.3,0.399649769,0.911472201,0.487680316,0.2561765692650133,0.031016915427180256,0.00038288477210998245,1.4218143559448093,0.8981616246019798,0.00606173860647526,38,neumann,61577,1.79880226,0.0001,4.99999987e-05,1.94056392,1.85597742,0.0845865011,1.10421634,0.141761661,0.0571751595,0.0333967768,0.0432054214,0.285528243,0.477877349,57.7226562,84.7617188,256,256,0,0,1,part1_bias,256
spot,original,15,2,0.15,0.3,0.8862831,0.484921604,-0.965707958,0.2773326247008265,0.02140862599871577,0.00018631618649608922,1.319787583770321,0.922568143201475,0.023301820585812833,39,neumann,61577,0.405496776,0.0001,4.99999987e-05,0.426568091,0.436246604,0.00967851281,0.178636342,0.0210713148,0.0307498276,0.026935773,0.0272432063,0.185737193,0.19000122,34.6953125,43.9648438,256,256,0,0,1,part1_bias,256
spot,original,16,2,0.15,0.3,-0.833433211,0.0322562493,-0.57291925,0.21597518812013497,0.0219842513432783,0.00020016941591656504,1.287574400399175,0.9442610081555,0.026461000097809828,40,neumann,61577,-1.37409616,0.0001,4.99999987e-05,-1.45383227,-1.53116643,0.0773341656,0.899838865,0.0797361135,0.157070279,0.0463854335,0.0395558029,0.550811768,0.400553375,86.5820312,86.65625,256,256,0,0,1,part1_bias,256
spot,original,17,2,0.15,0.3,-1.08221769,-0.503601611,-0.302469164,0.2912719557160681,0.03322353097084311,0.0004071947344189028,1.8024102601871803,0.8086291172754592,0.024785350903503162,41,neumann,61577,-1.88828838,0.0001,4.99999987e-05,-1.88743985,-1.88218665,0.00525319576,0.190667361,0.000848531723,0.00610172749,0.0145073989,0.0130432257,0.0538789444,0.0435521901,24.9726562,34.2265625,256,256,0,0,1,part1_bias,256
spot,original,18,2,0.15,0.3,-0.747502446,-0.695805311,-0.294549644,0.18295288984340283,0.029703254885025468,0.000338206753414006,1.6649903670081896,0.8504447514241742,0.032027703528373995,42,neumann,61577,-1.73785734,0.0001,4.99999987e-05,-1.85213637,-1.82259941,0.0295369625,0.378134042,0.114279032,0.0847420692,0.0390637442,0.0390476733,0.390649885,0.390328556,74.9453125,94.3476562,256,256,0,0,1,part1_bias,256
spot,original,19,2,0.15,0.3,0.936558425,0.270633698,-0.332234889,0.23710708292502836,0.027824540188042715,0.00030851126142104126,1.5219056184564375,0.8937267029946749,0.017853802491996196,43,neumann,61577,0.874957323,0.0001,4.99999987e-05,0.953405976,0.892433047,0.060972929,0.736700118,0.0784486532,0.0174757242,0.0366475768,0.0461163446,0.343819529,0.544439614,53.828125,95.2539062,256,256,0,1,1,part1_bias,256
spot,original,20,2,0.15,0.3,-0.468204111,-1.03770196,0.509870887,0.1757856266833064,0.019502485149431672,0.00014615623941114403,1.644332139649853,0.8542574280645053,0.04399918760805629,44,neumann,61577,-0.996035218,0.0001,4.99999987e-05,-1.09108889,-1.01030767,0.0807812214,2.00066328,0.0950536728,0.0142724514,0.0174781438,0.0228980798,0.0782042891,0.134226456,44.8320312,69.8671875,256,256,0,0,1,part1_bias,256
spot,original,21,2,0.15,0.3,0.0708140805,-0.977128625,-0.698683321,0.2707497306624328,0.02649133185522316,0.0002566674777566137,1.6726680527055258,0.808625475134839,0.06860715670265834,45,neumann,61577,-1.60499787,0.0001,4.99999987e-05,-1.63698268,-1.59194279,0.0450398922,0.665707767,0.0319848061,0.0130550861,0.029407775,0.0382483751,0.221393213,0.374512225,42.5039062,73.3789062,256,256,0,0,1,part1_bias,256
spot,original,22,2,0.15,0.3,-1.08003056,0.0887897685,0.63502568,0.2886650646206354,0.022255320042601886,0.00019015607326366545,1.581480904439877,0.8570445980910273,0.005559534925502356,46,neumann,61577,-0.356215119,0.0001,4.99999987e-05,-0.371684968,-0.37610811,0.00442314148,0.139606535,0.0154698491,0.0198929906,0.020998871,0.0106830439,0.112883873,0.0292166211,27.4570312,23.703125,256,256,0,0,1,part1_bias,256
spot,original,23,2,0.15,0.3,-0.443023086,1.00982964,-1.02821565,0.26992657864614,0.019083266038564677,0.00012069177594778083,2.223178705758954,0.6986143251515966,0.013942917005108931,47,neumann,61577,-0.461409092,0.0001,4.99999987e-05,-0.44823426,-0.464677036,0.0164427757,0.480205894,0.0131748319,0.00326794386,0.0197221264,0.0145179685,0.0995743424,0.0539574772,32.03125,31.1367188,256,256,0,0,1,part1_bias,256
spot,original,0,3,0.3,0.6,-1.02739704,-0.0794651881,-0.8468799,0.32452196251902,0.02162991582982897,0.00019127774652161002,1.3343936723164176,0.9289528985850508,0.03813572704440656,48,neumann,61577,-1.95374203,0.0001,4.99999987e-05,-1.97269392,-1.99294221,0.0202482939,0.540104687,0.0189518929,0.0392001867,0.0147213889,0.0227671824,0.0554801412,0.132696211,29.5976562,35.1679688,256,256,0,0,1,part1_bias,256
spot,original,1,3,0.3,0.6,-1.06565416,0.541796327,0.578846574,0.35134368808558025,0.021600748135061992,0.0001840490416208889,1.5084737605926613,0.8863520239003447,0.001166130969533478,49,neumann,61577,0.0549887419,0.0001,4.99999987e-05,0.0433211178,0.0704555959,0.0271344781,0.671435118,0.0116676241,0.015466854,0.0198297258,0.0205819327,0.100663818,0.108445682,38.6992188,31.3242188,256,256,0,0,1,part1_bias,256
spot,original,2,3,0.3,0.6,-1.05694842,0.730526865,0.389614463,0.31734426583740233,0.01401350031696065,7.304077398963534e-05,1.591805962019898,0.8266707467927771,0.164120022155401,50,neumann,61577,0.063192904,0.0001,4.99999987e-05,0.0715243742,0.0914398506,0.0199154764,0.459937662,0.00833147019,0.0282469466,0.0214708988,0.0218284857,0.11801587,0.121979602,33.4101562,27.296875,256,256,0,0,1,part1_bias,256
spot,original,3,3,0.3,0.6,0.337375641,-0.961575806,-0.931716263,0.34534861012876655,0.026521654904364964,0.00027901996482633697,1.5374644540541678,0.8896178577646333,0.08172978123605286,51,neumann,61577,-1.55591643,0.0001,4.99999987e-05,-1.56346405,-1.55533302,0.00813102722,0.172189564,0.00754761696,0.000583410263,0.0223228596,0.024897512,0.127567366,0.158690855,32.6484375,34.4804688,256,256,0,0,1,part1_bias,256
spot,original,4,3,0.3,0.6,-1.03532362,0.659452498,0.973249316,0.3851394886497351,0.018629569591262163,0.000131030850199465,1.5563862843888698,0.8418309860088862,0.003339470877122349,52,neumann,61577,0.597378194,0.0001,4.99999987e-05,0.597080946,0.570486367,0.0265945792,0.778622746,0.000297248363,0.0268918276,0.0213220175,0.0128329089,0.116384886,0.0421589874,24.2109375,25.0273438,256,256,0,0,1,part1_bias,256
spot,original,5,3,0.3,0.6,0.966365159,-0.996419668,-0.455053031,0.3211009756152985,0.023402372733308953,0.00021897979294485299,1.4895369864609735,0.8971594363215551,0.032058188308736225,53,neumann,61577,-0.485107541,0.0001,4.99999987e-05,-0.508714557,-0.509145856,0.00043129921,0.00999774598,0.0236070156,0.0240383148,0.0246003848,0.0185382627,0.154925808,0.0879787877,25.6601562,27.8125,256,256,0,0,1,part1_bias,256
spot,original,6,3,0.3,0.6,-0.916714728,0.13054049,-1.0994246,0.3140100035653038,0.020335218043078578,0.000170223696099604,1.3101614392406375,0.9369941467651626,0.03778034132824718,54,neumann,61577,-1.8855989,0.0001,4.99999987e-05,-1.88539207,-1.88745689,0.0020648241,1.4176439,0.000206828117,0.00185799599,0.000582342385,0.000873175799,8.68154093e-05,0.000195183617,9.1328125,11.7265625,256,256,0,0,1,part1_bias,256
spot,original,7,3,0.3,0.6,-1.03485787,0.867131352,0.683810294,0.40341126983687003,0.01401350031696065,7.304077398963534e-05,1.591805962019898,0.8266707467927771,0.164120022155401,55,neumann,61577,0.516083777,0.0001,4.99999987e-05,0.47187373,0.536296427,0.0644226968,1.46671212,0.0442100465,0.0202126503,0.022790784,0.0211314261,0.132971466,0.114313513,28.3710938,30.0898438,256,256,0,0,1,part1_bias,256
spot,original,8,3,0.3,0.6,-1.07799649,0.489437819,-1.06429529,0.3589900860330583,0.02140862599871577,0.00018631618649608922,1.319787583770321,0.922568143201475,0.018680380757465476,56,neumann,61577,-1.65285397,0.0001,4.99999987e-05,-1.65123725,-1.65884614,0.00760889053,0.664191663,0.00161671638,0.00599217415,0.00590708712,0.00554777868,0.00893278234,0.00787912868,19.859375,25.53125,256,256,0,0,1,part1_bias,256
spot,original,9,3,0.3,0.6,0.0615398549,-0.816983461,-0.915260077,0.327297088106858,0.027847932808816468,0.0003035884818781358,1.5463101685346603,0.8772123902652086,0.04692594241115781,57,neumann,61577,-1.67070365,0.0001,4.99999987e-05,-1.70103633,-1.74078441,0.0397480726,0.657675803,0.0303326845,0.0700807571,0.0350084156,0.025427768,0.313750833,0.165522277,32.8671875,52.0585938,256,256,0,0,1,part1_bias,256
spot,original,10,3,0.3,0.6,-1.0165472,1.03901696,-0.806799769,0.32921880741358517,0.01498464591864631,9.626174610655213e-05,1.1257676085946298,0.9869645682828632,0.10497613785131377,58,neumann,61577,-0.78433001,0.0001,4.99999987e-05,-0.7898947,-0.798540652,0.00864595175,0.337717891,0.00556468964,0.0142106414,0.0141125415,0.0114875641,0.0509859398,0.0337828174,22.28125,24.8632812,256,256,0,0,1,part1_bias,256
spot,original,11,3,0.3,0.6,-0.801100194,-0.335347503,-0.874689281,0.3131839373954329,0.021646589595916532,0.00018793305818622777,1.3488876159250742,0.9073204352799696,0.03394031784083477,59,neumann,61577,-2.01113701,0.0001,4.99999987e-05,-2.00350118,-2.08667564,0.0831744671,1.16352212,0.00763583183,0.0755386353,0.0394784138,0.032005664,0.398987532,0.262236804,44.0390625,56.90625,256,256,0,0,1,part1_bias,256
spot,original,12,3,0.3,0.6,-1.00781,-1.04426551,-0.968482792,0.46329421043412394,0.022345924013783186,0.00020680801356201474,1.261685757137703,0.9443552254863751,0.04176161429205257,60,neumann,61577,-3.02055812,0.0001,4.99999987e-05,-3.02572083,-3.0318954,0.00617456436,0.366194099,0.00516271591,0.0113372803,0.00863656215,0.0082238894,0.019095093,0.0173138808,21.0703125,25.7421875,256,256,0,0,1,part1_bias,256
spot,original,13,3,0.3,0.6,-0.912184596,-0.00910327863,-0.993070602,0.30326479329510475,0.020335218043078578,0.000170223696099604,1.3101614392406375,0.9369941467651626,0.03778034132824718,61,neumann,61577,-1.9143585,0.0001,4.99999987e-05,-1.94636238,-1.97285652,0.0264941454,0.734262943,0.0320038795,0.0584980249,0.0179815758,0.0181000661,0.0827742964,0.0838687718,27.0390625,29.203125,256,256,0,0,1,part1_bias,256
spot,original,14,3,0.3,0.6,-0.068530038,-0.673536301,-0.972919762,0.33912904798506927,0.03219768846630805,0.00040072934001033765,1.6086102534695708,0.8619300676090929,0.026125280801135225,62,neumann,61577,-1.71498609,0.0001,4.99999987e-05,-1.79290402,-1.75156224,0.0413417816,0.678933918,0.0779179335,0.0365761518,0.0271691363,0.0337220654,0.188969478,0.29111746,41.7421875,45.4375,256,256,0,0,1,part1_bias,256
spot,original,15,3,0.3,0.6,0.892485678,-0.334756792,-0.970480621,0.3520682783345401,0.021646589595916532,0.00018793305818622777,1.3488876159250742,0.9073204352799696,0.03394031784083477,63,neumann,61577,-0.412751734,0.0001,4.99999987e-05,-0.420008659,-0.400320679,0.0196879804,0.316031784,0.00725692511,0.0124310553,0.0300263278,0.0322701447,0.230804563,0.266588748,32.546875,36.5,256,256,0,0,1,part1_bias,256
spot,original,16,3,0.3,0.6,-0.445440233,-0.512588978,-1.09207916,0.343660393777046,0.02281579995656108,0.00020059345183392604,1.4900160407917937,0.8634564646493241,0.017782579688020366,64,neumann,61577,-2.05010843,0.0001,4.99999987e-05,-2.05869961,-2.03491497,0.0237846375,1.02349222,0.00859117508,0.0151934624,0.00501533598,0.0182223711,0.00643932074,0.0850060359,17.859375,29.3789062,256,256,0,0,1,part1_bias,256
spot,original,17,3,0.3,0.6,1.04090881,-0.959117949,-0.900246501,0.4409895692146173,0.022345924013783186,0.00020680801356201474,1.261685757137703,0.9443552254863751,0.04176161429205257,65,neumann,61577,-0.818455637,0.0001,4.99999987e-05,-0.836913824,-0.806388795,0.0305250287,1.09890521,0.0184581876,0.0120668411,0.014037827,0.0137388445,0.0504475087,0.0483214967,24.7070312,25.1992188,256,256,0,0,1,part1_bias,256
spot,original,18,3,0.3,0.6,0.508168161,0.932179272,1.03443682,0.3428796905199765,0.0184729059450083,0.0001282766535853116,1.704804620267976,0.8312955800401032,0.004028716907748049,66,neumann,61577,2.47478437,0.0001,4.99999987e-05,2.47305942,2.46779895,0.00526046753,0.139312252,0.00172495842,0.00698542595,0.02131203,0.0164472368,0.116275877,0.0692509711,28.015625,29.21875,256,256,0,0,1,part1_bias,256
spot,original,19,3,0.3,0.6,-1.07519734,0.295643717,0.292442024,0.30050918623128214,0.022933394970668552,0.0002084984207876457,1.4484503097738184,0.8934499544503105,0.0009303582832220029,67,neumann,61577,-0.487111628,0.0001,4.99999987e-05,-0.458888024,-0.490792751,0.0319047272,0.852500677,0.028223604,0.00368112326,0.0209164303,0.016507443,0.111999243,0.0697588846,25.3203125,27.6328125,256,256,0,0,1,part1_bias,256
spot,original,20,3,0.3,0.6,1.07365608,0.520933807,0.297249645,0.30737171462643553,0.01401350031696065,7.304077398963534e-05,1.591805962019898,0.8266707467927771,0.164120022155401,68,neumann,61577,1.89183962,0.0001,4.99999987e-05,1.89708829,1.90474164,0.0076533556,0.268917203,0.00524866581,0.0129020214,0.0147202965,0.0137385987,0.0554719046,0.0483197719,24.078125,26.8671875,256,256,0,0,1,part1_bias,256
spot,original,21,3,0.3,0.6,-0.920687139,1.02949703,0.914340615,0.446948846906607,0.018470434194434403,0.0001318686565831321,1.6142281255036321,0.8615211954273273,0.0026838160273285525,69,neumann,61577,1.02315044,0.0001,4.99999987e-05,1.01503813,1.00486982,0.010168314,0.28160578,0.00811231136,0.0182806253,0.018431792,0.0176755395,0.0869711265,0.0799807236,25.2695312,26.6367188,256,256,0,0,1,part1_bias,256
spot,original,22,3,0.3,0.6,0.95033592,-0.724874735,-1.05828142,0.4473671547042197,0.02938402773471363,0.00033125239973286327,1.641194248040615,0.8531271279907466,0.056581775385602016,70,neumann,61577,-0.832820237,0.0001,4.99999987e-05,-0.841793776,-0.834440231,0.00735354424,0.256461024,0.00897353888,0.00161999464,0.0121983122,0.0164738316,0.0380925015,0.0694750994,20.9414062,26.484375,256,256,0,0,1,part1_bias,256
spot,original,23,3,0.3,0.6,0.849369705,-0.815406382,-0.964401364,0.4030956554769854,0.029433766273745502,0.0003255127881759687,1.743836575699251,0.8276117477026216,0.05294013760251056,71,neumann,61577,-0.930438042,0.0001,4.99999987e-05,-0.910542905,-0.959818184,0.049275279,0.93053323,0.0198951364,0.0293801427,0.0295719896,0.0233808197,0.223872647,0.139945656,37.3398438,31.25,256,256,0,0,1,part1_bias,256
